target_word,range,quarter,mean_projection,std_projection,median_projection,min_projection,max_projection,count,accuracy,total_sentences,correct_predictions
통계청,range1,2017Q1,0.0002517255482297588,0.03232503331284603,0.0029718433506786823,-0.08227045834064484,0.06702790409326553,359,0.9478021978021978,364,345
복지,range1,2017Q1,-0.0180761957516162,0.03675940409393533,-0.018057825043797493,-0.1452503353357315,0.06702790409326553,784,0.40043057050592035,929,372
가사,range1,2017Q1,-0.058398216840653834,0.029127546924626102,-0.058575425297021866,-0.1997150480747223,0.04799716919660568,385,0.5488372093023256,430,236
아동,range1,2017Q1,-0.04881081407333332,0.025956812793633557,-0.04986545443534851,-0.15582726895809174,0.08294452726840973,698,0.47347994825355755,773,366
출산률,range1,2017Q1,-0.040653567849986784,0.035362792601134334,-0.03544596768915653,-0.20054300129413605,0.0380965992808342,312,0.006349206349206349,315,2
태동검사,range1,2017Q1,-0.07132605015438923,0.01113460963996887,-0.07096925005316734,-0.16611289978027344,-0.04219783842563629,282,0.7543859649122807,285,215
산부인과,range1,2017Q1,-0.0664788461443514,0.023381721417319618,-0.07117457687854767,-0.18985725939273834,0.02966046892106533,851,0.728735632183908,870,634
돌봄,range1,2017Q1,-0.0444673362519241,0.02589962321162638,-0.046761732548475266,-0.1669462025165558,0.03889237344264984,329,0.5572289156626506,332,185
유도분만,range1,2017Q1,-0.07693532213995152,0.01337624149434334,-0.0751548632979393,-0.1698763072490692,-0.029049472883343697,297,0.6565656565656566,297,195
독박육아,range1,2017Q1,-0.07106879981006299,0.02978168714591953,-0.0716056078672409,-0.18672633171081543,0.06565544754266739,261,0.011029411764705883,272,3
주택,range1,2017Q1,-0.038317257546244786,0.026683557642577294,-0.04026976227760315,-0.13493552803993225,0.06053377687931061,507,0.7172284644194756,534,383
저출생,range1,2017Q1,-0.019163740924874644,0.027309895056692637,-0.016964003443717957,-0.14054866135120392,0.04703200235962868,266,0.0,270,0
합계출산율,range1,2017Q1,-0.04723007357841747,0.026560586668650788,-0.0560165923088789,-0.11237659305334091,0.0380965992808342,344,0.7994186046511628,344,275
가구,range1,2017Q1,-0.04155120440501739,0.032492315031744455,-0.04392789304256439,-0.1669462025165558,0.04397819563746452,587,0.5742725880551302,653,375
주거,range1,2017Q1,-0.03787592180756588,0.0378208820280406,-0.0286146467551589,-0.1639803647994995,0.06565544754266739,522,0.5932504440497336,563,334
출생신고,range1,2017Q1,-0.06564530374704854,0.01730961551192003,-0.06971489638090134,-0.10777842253446579,0.03735104948282242,318,0.7012578616352201,318,223
맞벌이,range1,2017Q1,-0.05216403999676307,0.033697131060300034,-0.054642876610159874,-0.17040428519248962,0.05321848392486572,300,0.6633986928104575,306,203
혼인신고,range1,2017Q1,-0.06287591431404732,0.020056874709859302,-0.0705157183110714,-0.12545621395111084,0.016117088496685028,292,0.7054794520547946,292,206
집안일,range1,2017Q1,-0.06840831356351294,0.02057797364357286,-0.06875955313444138,-0.17516741156578064,0.004522270523011684,302,0.4262295081967213,305,130
쌍둥이,range1,2017Q1,-0.07981505982404204,0.020902449363053324,-0.07892204821109772,-0.1690303087234497,-0.0020445813424885273,397,0.5232273838630807,409,214
촉진제,range1,2017Q1,-0.07185397027060389,0.016043492661967,-0.07237866520881653,-0.20168225467205048,-0.007136953994631767,160,0.8466257668711656,163,138
이혼,range1,2017Q1,-0.057440043118368124,0.02558754268970182,-0.05842119827866554,-0.16348662972450256,0.02711847610771656,353,0.703601108033241,361,254
모유,range1,2017Q1,-0.07563872328617527,0.021943258550872723,-0.07408349961042404,-0.19270476698875427,0.04799716919660568,790,0.8177339901477833,812,664
어린이집,range1,2017Q1,-0.06726055520695778,0.02420829622111079,-0.07179940864443779,-0.1647845357656479,0.021592704579234123,478,0.5955284552845529,492,293
모유수유,range1,2017Q1,-0.07178672844270248,0.01682214554444787,-0.0728006362915039,-0.141445130109787,0.006940877065062523,483,0.48254620123203285,487,235
의사,range1,2017Q1,-0.05830325366150646,0.02842317047766724,-0.05795140191912651,-0.22221438586711884,0.04799714684486389,896,0.5534653465346535,1010,559
산후조리,range1,2017Q1,-0.06562101492097577,0.021186658245323085,-0.06687206029891968,-0.20360735058784485,0.06565544754266739,691,0.0,705,0
유치원,range1,2017Q1,-0.06588256262123175,0.027285321068628743,-0.0692075677216053,-0.15633368492126465,0.030415348708629608,218,0.53125,224,119
태아,range1,2017Q1,-0.07438799064956231,0.021224901248376834,-0.0751664899289608,-0.14192916452884674,0.03784364461898804,836,0.320973348783314,863,277
전문의,range1,2017Q1,-0.06588368185915372,0.021679026277320955,-0.06995618343353271,-0.11825675517320633,-0.0020448463037610054,187,0.7653061224489796,196,150
젖,range1,2017Q1,-0.08095060462350788,0.020048285319703617,-0.07771499454975128,-0.19611480832099915,0.04799716919660568,988,0.5183714001986097,1007,522
산후조리원,range1,2017Q1,-0.06930626189918498,0.017206491592141212,-0.07334408909082413,-0.12051467597484589,0.06565544754266739,483,0.6823770491803278,488,333
의학,range1,2017Q1,-0.0382004610604746,0.028057911675127247,-0.03605455160140991,-0.11746663600206375,0.05918653681874275,207,0.3659574468085106,235,86
아이들,range1,2017Q1,-0.08029328961177126,0.023476519089725374,-0.07771126180887222,-0.1789972186088562,0.03184644877910614,1302,0.7469604863221885,1316,983
태교,range1,2017Q1,-0.07610885200844635,0.02378072200540178,-0.07574406266212463,-0.16568081080913544,0.00559872156009078,525,0.6399253731343284,536,343
진료,range1,2017Q1,-0.06759898227856571,0.024180600492131128,-0.0724727064371109,-0.1635788381099701,0.04799716919660568,665,0.48265895953757226,692,334
소아과,range1,2017Q1,-0.06745005298618208,0.02083054202534921,-0.06698577105998993,-0.15782181918621063,0.010104838758707047,193,0.0,199,0
출산,range1,2017Q2,-0.06560789914120832,0.02820840844833135,-0.07222835719585419,-0.20657239854335785,0.04144885763525963,11941,0.8549285541293291,12387,10590
육아,range1,2017Q2,-0.07639557123018055,0.024956433890973864,-0.07588642835617065,-0.21906083822250366,0.041042983531951904,8408,0.786714089031666,8716,6857
아이,range1,2017Q2,-0.0839145651380013,0.019322826962834178,-0.08053901046514511,-0.21906083822250366,0.025172680616378784,5982,0.5361750775763514,6123,3283
아기,range1,2017Q2,-0.09074040185555773,0.022163037205773627,-0.08812129497528076,-0.2085147202014923,0.045032959431409836,5355,0.6704052098408104,5528,3706
임신,range1,2017Q2,-0.07506605871794887,0.020483039210751567,-0.07512882351875305,-0.21701958775520325,0.025222305208444595,5240,0.8148078725398313,5335,4347
엄마,range1,2017Q2,-0.08796413412804338,0.021640087920079085,-0.08395539969205856,-0.19349679350852966,0.024709783494472504,3762,0.5974565273812613,3853,2302
결혼,range1,2017Q2,-0.0700127821974612,0.021363144398664966,-0.07019771635532379,-0.17984110116958618,0.03835294768214226,3589,0.797799174690509,3635,2900
애,range1,2017Q2,-0.097377470720017,0.0279674969572018,-0.09666284918785095,-0.21906083822250366,0.04818416386842728,4705,0.2202908832919475,5638,1242
남편,range1,2017Q2,-0.08928728725573898,0.024736534947226545,-0.08352059125900269,-0.2051645815372467,0.014829167164862156,2576,0.4619502868068834,2615,1208
신생아,range1,2017Q2,-0.08912243222140172,0.023516779576381146,-0.08950269967317581,-0.19028744101524353,0.0249768253415823,2408,0.6847870182555781,2465,1688
병원,range1,2017Q2,-0.07505138714329085,0.018636158459817274,-0.07786054909229279,-0.1777178943157196,0.041042983531951904,2291,0.7024863042562157,2373,1667
저출산,range1,2017Q2,-0.048581668494430276,0.02649116614729496,-0.045531440526247025,-0.16927042603492737,0.03353094309568405,2140,0.8599078341013825,2170,1866
아빠,range1,2017Q2,-0.09210760537609383,0.025925703146413997,-0.08569696545600891,-0.21906083822250366,0.013978024013340473,2002,0.42514395393474086,2084,886
지원,range1,2017Q2,-0.05901075212173318,0.025858842791451588,-0.06184037961065769,-0.17531558871269226,0.041042983531951904,2662,0.7704918032786885,2867,2209
산모,range1,2017Q2,-0.07899010858846438,0.0215082977124752,-0.07880540192127228,-0.18711496889591217,0.0249768253415823,1938,0.4811083123425693,1985,955
정책,range1,2017Q2,-0.051553784047963576,0.023330859698371627,-0.052930934354662895,-0.16205231845378876,0.041042983531951904,2038,0.7985178323297824,2159,1724
개월,range1,2017Q2,-0.09818768018146534,0.021696306640296245,-0.10692672431468964,-0.1685217320919037,-0.012818139046430588,1002,0.4722126337590611,2897,1368
분만,range1,2017Q2,-0.07872752698725038,0.015394810093877961,-0.08068676292896271,-0.1777178943157196,0.02431713417172432,1289,0.6067839195979899,1592,966
아가,range1,2017Q2,-0.09218520960452653,0.027651262981029958,-0.09056131541728973,-0.2051948755979538,0.041448868811130524,1541,0.173414820473644,2618,454
자녀,range1,2017Q2,-0.0782572497777723,0.01906065616373515,-0.07745550572872162,-0.1714453399181366,0.0249768253415823,1539,0.5096453018046049,1607,819
임산부,range1,2017Q2,-0.07774532681237972,0.022513741764854604,-0.07751533389091492,-0.21906083822250366,0.0249768253415823,1421,0.5794907088781831,1453,842
돌,range1,2017Q2,-0.0987742005044819,0.02671007924520532,-0.09953925013542175,-0.2220781147480011,0.041042983531951904,3559,0.23539476900513323,4091,963
둘째,range1,2017Q2,-0.08009373530222491,0.024079022700947864,-0.0800531655550003,-0.16363739967346191,0.033646270632743835,1364,0.642393655371305,1387,891
부모,range1,2017Q2,-0.0797272465348308,0.02496177202441641,-0.0781332403421402,-0.17943404614925385,0.041042983531951904,2258,0.3492197385069591,2371,828
인구,range1,2017Q2,-0.04136646085360924,0.024258799451702315,-0.03893080912530422,-0.13408449292182922,0.03931734338402748,1256,0.7739463601532567,1305,1010
조리원,range1,2017Q2,-0.08193969458697778,0.015461198463928856,-0.08167854323983192,-0.18297994136810303,-0.006411882117390633,1276,0.6763358778625954,1310,886
부부,range1,2017Q2,-0.06778237172855675,0.025559076380561527,-0.07091152667999268,-0.1777178943157196,0.0249768253415823,1911,0.5394352482960078,2054,1108
가족,range1,2017Q2,-0.06964972456865162,0.02883401646493355,-0.07275788486003876,-0.19740045070648193,0.06524645537137985,2149,0.4931202840656902,2253,1111
수유,range1,2017Q2,-0.0839615010496333,0.013744761418455553,-0.0843781977891922,-0.19510802626609802,-0.008839079178869724,1181,0.7502034174125305,1229,922
첫째,range1,2017Q2,-0.08884036280660874,0.021570284492524194,-0.08758796751499176,-0.17353469133377075,0.04144885763525963,1023,0.7509578544061303,1044,784
정부,range1,2017Q2,-0.05559042109594565,0.028818376333276902,-0.06158754229545593,-0.1788419932126999,0.06641386449337006,1379,0.7787491593813046,1487,1158
애기,range1,2017Q2,-0.10148519226697207,0.02331752790140497,-0.10001199319958687,-0.19326436519622803,0.013978024013340473,1448,0.537123745819398,1495,803
기저귀,range1,2017Q2,-0.088937415617084,0.015482852226628359,-0.08671630918979645,-0.19906926155090332,-0.030491216108202934,1004,0.8084291187739464,1044,844
출산율,range1,2017Q2,-0.04894638043424674,0.022268798050234205,-0.05033256113529205,-0.16417691111564636,0.016887227073311806,1006,0.788746298124383,1013,799
교육,range1,2017Q2,-0.05871910635939977,0.027419579873909545,-0.06374219805002213,-0.1463734209537506,0.04144885763525963,1235,0.5958240119313944,1341,799
분유,range1,2017Q2,-0.09075193964725292,0.0167302236443252,-0.08762849867343903,-0.1777178943157196,0.03835294768214226,907,0.7190889370932755,922,663
가정,range1,2017Q2,-0.06391529970847365,0.023077994997919925,-0.06695651635527611,-0.1983693540096283,0.0249768253415823,1366,0.5865184155663655,1439,844
검사,range1,2017Q2,-0.07487347009401861,0.017712401841483247,-0.07834793627262115,-0.17934364080429077,0.0410429909825325,1128,0.7737896494156928,1198,927
딸,range1,2017Q2,-0.09495880232046706,0.023888579292122968,-0.09200111404061317,-0.18056181073188782,-0.008395876735448837,1494,0.4259020618556701,1552,661
여성,range1,2017Q2,-0.05936358584965304,0.025554621465662418,-0.06084796041250229,-0.1721036732196808,0.06524645537137985,2855,0.7210020590253946,2914,2101
산후,range1,2017Q2,-0.07842196871549867,0.022145669142282085,-0.07661329209804535,-0.20351707935333252,0.0249768253415823,1557,0.5131358300726663,1789,918
휴직,range1,2017Q2,-0.06626187344652404,0.02198387569919571,-0.07099679857492447,-0.16132000088691711,0.041042983531951904,1126,0.8889852558542931,1153,1025
육아휴직,range1,2017Q2,-0.07421752407848835,0.017275951667711995,-0.07584373652935028,-0.15224887430667877,0.03835294768214226,625,0.748006379585327,627,469
젖병,range1,2017Q2,-0.08627933084667187,0.013387259874398429,-0.08562934398651123,-0.15568727254867554,0.0249768253415823,651,0.8932926829268293,656,586
태동,range1,2017Q2,-0.08180989859063115,0.013189125398937733,-0.08199596405029297,-0.15965399146080017,-0.040953151881694794,639,0.7872670807453416,644,507
출생,range1,2017Q2,-0.053340765773929925,0.025969769322054265,-0.055154480040073395,-0.1777178943157196,0.04581879451870918,1478,0.5188866799204771,1509,783
아들,range1,2017Q2,-0.09471864914710101,0.02420108468575697,-0.08982712030410767,-0.1804192066192627,0.0249768253415823,1235,0.31883116883116885,1540,491
혼인,range1,2017Q2,-0.061924863176925825,0.018646863610788524,-0.06155972182750702,-0.16737939417362213,0.036523036658763885,947,0.7557788944723618,995,752
초음파,range1,2017Q2,-0.08434969435587622,0.016595772088780016,-0.08392713218927383,-0.16201648116111755,0.013978024013340473,618,0.7088607594936709,632,448
부모님,range1,2017Q2,-0.08614181746337665,0.022562990966297988,-0.08220253139734268,-0.2220781147480011,-0.01542897243052721,724,0.43866666666666665,750,329
입원,range1,2017Q2,-0.08126682666662365,0.014860652473405863,-0.08104868233203888,-0.15195152163505554,0.041042983531951904,723,0.6910569105691057,738,510
진통,range1,2017Q2,-0.08565876534266863,0.016871308443092564,-0.08361384645104408,-0.18555974960327148,0.0249768253415823,640,0.649624060150376,665,432
태명,range1,2017Q2,-0.0932219722107345,0.02088103290252778,-0.08671305328607559,-0.20982864499092102,-0.04678245633840561,510,0.6140684410646388,526,323
자연분만,range1,2017Q2,-0.08155648926392607,0.013497757663460553,-0.08017285913228989,-0.1944584846496582,-0.02514508366584778,545,0.696526508226691,547,381
제왕절개,range1,2017Q2,-0.08064890697093333,0.014079351482669429,-0.08056482672691345,-0.1777178943157196,-0.011037016287446022,649,0.2870229007633588,655,188
통증,range1,2017Q2,-0.08126768078556453,0.012289378783263619,-0.08193834125995636,-0.16779851913452148,0.0249768253415823,567,0.734006734006734,594,436
수술,range1,2017Q2,-0.08261770169905663,0.017204028632675665,-0.08210135623812675,-0.1970859169960022,0.03835294768214226,728,0.5491480996068152,763,419
생후,range1,2017Q2,-0.08398192586867433,0.022016082295582048,-0.08189146220684052,-0.16385042667388916,-0.004252379760146141,475,0.8836734693877552,490,433
신혼부부,range1,2017Q2,-0.06019226560570041,0.0218562892021888,-0.06041271239519119,-0.15288318693637848,-0.0030179955065250397,547,0.5235507246376812,552,289
물티슈,range1,2017Q2,-0.08314367608736715,0.012850484669723812,-0.08372344076633453,-0.1356516033411026,0.024976821616292,453,0.8973799126637555,458,411
이유식,range1,2017Q2,-0.08812710331587852,0.012456396352530371,-0.08602401614189148,-0.15108223259449005,-0.02523801475763321,395,0.5843828715365239,397,232
비혼,range1,2017Q2,-0.06190331737142756,0.0299730581709733,-0.05812671408057213,-0.18063472211360931,0.0249768253415823,463,0.0,478,0
아내,range1,2017Q2,-0.08218996926089343,0.021407842582548568,-0.0788605585694313,-0.16404582560062408,0.02784765139222145,690,0.2687074829931973,882,237
통계,range1,2017Q2,-0.02231991503408158,0.02656481055982585,-0.01825939305126667,-0.11647705733776093,0.06524645537137985,546,0.6596491228070176,570,376
제도,range1,2017Q2,-0.05016938247934168,0.03380111232942359,-0.05360446311533451,-0.21906083822250366,0.05435086041688919,1292,0.5825565912117177,1502,875
고령화,range1,2017Q2,-0.037916226092529454,0.023872788982721306,-0.03647775575518608,-0.15795758366584778,0.041042983531951904,417,0.8329411764705882,425,354
양육,range1,2017Q2,-0.07121755544659357,0.020990531087852576,-0.07179522514343262,-0.1777178943157196,0.02501591295003891,860,0.6643990929705216,882,586
연애,range1,2017Q2,-0.07489732857661467,0.022182787242293583,-0.07485330104827881,-0.15451955795288086,0.03835294768214226,423,0.4431818181818182,440,195
출생아,range1,2017Q2,-0.06173135397548945,0.022183252767180053,-0.06251201033592224,-0.13662448525428772,-0.0005849008448421955,467,0.6779661016949152,472,320
